gene_tree,S_child,S_new,change,treatment,change_direction,blast_hit,GO
e90bf8ecaa6f131b3e1786b28b554852,35,L,3.8860471905456606,PneGasmat,Positive,A3KP77|OXND1_DANRE Oxidoreductase NAD-binding domain-containing protein 1,GO:0016491;GO:0055114;GO:0005739;GO:0016021
a1a78ccf96814f727a943635dd56250e,26,J,3.1132358968680083,PneGasmat,Positive,Q8CDJ3|BAKOR_MOUSE Beclin 1-associated autophagy-related key regulator {ECO:0000250|UniProtKB:Q6ZNE5},NA
9f0e862095c49751b786ce8ccc56138f,35,L,3.190954373659403,PneGasmat,Positive,Q4R4S8|MED20_MACFA Mediator of RNA polymerase II transcription subunit 20,GO:0016592;GO:0003712;GO:0006357
36645916c52b7fddb093a483f753a1bb,9,H,2.5681669804757097,PneGasmat,Positive,P48809|RB27C_DROME Heterogeneous nuclear ribonucleoprotein 27C,NA
044af4581ba21133c6e0c746c1bfcf24,26,J,4.626205031504982,PneGasmat,Positive,Q5F4C4|SHOC2_CHICK Leucine-rich repeat protein SHOC-2,NA
b6afdd318f3233c915f89fc50aa542e9,35,L,3.9727577880787006,PneGasmat,Positive,O60318|GANP_HUMAN Germinal-center associated nuclear protein,GO:0003676;GO:0016446;GO:0044615;GO:0070390;GO:0031965;GO:0010484;GO:0043966;GO:0005654;GO:0016973;GO:0005829;GO:0042393;GO:0003682;GO:0034728
b6afdd318f3233c915f89fc50aa542e9,26,J,2.954027418515818,PneGasmat,Positive,O60318|GANP_HUMAN Germinal-center associated nuclear protein,GO:0003676;GO:0016446;GO:0044615;GO:0070390;GO:0031965;GO:0010484;GO:0043966;GO:0005654;GO:0016973;GO:0005829;GO:0042393;GO:0003682;GO:0034728
877f50b394a056c6f849a852c7e7437e,26,J,2.5430609184340964,PneGasmat,Positive,Q6DF94|SPICE_XENLA Spindle and centriole-associated protein 1,GO:0090307
e85a416b9c50fb144a7d526efd83af1f,35,L,2.5848464227099393,PneGasmat,Positive,P08842|STS_HUMAN Steryl-sulfatase,GO:0008484
132867fc7a4a5b5e9fc7264f24092f47,35,L,2.871636995095158,PneGasmat,Positive,Q5I0E6|RPAP2_RAT RNA polymerase II subunit B1 CTD phosphatase Rpap2,NA
571eb1aa90ca9a0af3d2282d2fda030f,32,K,6.382715640351437,PneGasmat,Positive,B3DHU2|TMM65_DANRE Transmembrane protein 65,GO:1903779;GO:0014704;GO:0005515;GO:0003231;GO:0005743;GO:0016021;GO:0005886
571eb1aa90ca9a0af3d2282d2fda030f,35,L,2.8897933270899108,PneGasmat,Positive,B3DHU2|TMM65_DANRE Transmembrane protein 65,GO:1903779;GO:0014704;GO:0005515;GO:0003231;GO:0005743;GO:0016021;GO:0005886
5cae5068a3d4d24a73d554690f3456ef,35,L,2.225272782624602,PneGasmat,Positive,"Q5PQN9|RM38_RAT 39S ribosomal protein L38, mitochondrial",GO:0005840
5b3e7541c889a99230bbacb3787c2bb8,N37,E,4.043158997250112,PneGasmat,Positive,Q5FW48|ASPD_XENTR Putative L-aspartate dehydrogenase,GO:0033735;GO:0009435;GO:0050661;GO:0005524;GO:0055114
5b3e7541c889a99230bbacb3787c2bb8,35,L,5.254500795571902,PneGasmat,Positive,Q5FW48|ASPD_XENTR Putative L-aspartate dehydrogenase,GO:0033735;GO:0009435;GO:0050661;GO:0005524;GO:0055114
39e8a6efd2f89f3e3a61d6272b1f04f7,9,H,2.2766273919666045,PneGasmat,Positive,Q920N2|BPL1_MOUSE Biotin--protein ligase,GO:0004077;GO:0006464
e7e9b4b6058c6490187046b8871b5802,32,K,14.042071697569687,PneGasmat,Positive,O35817|AKA14_RAT A-kinase anchor protein 14,GO:0016301;GO:0016310;GO:0005952;GO:0005930;GO:0034237
e7e9b4b6058c6490187046b8871b5802,35,L,3.6543714433379564,PneGasmat,Positive,O35817|AKA14_RAT A-kinase anchor protein 14,GO:0016301;GO:0016310;GO:0005952;GO:0005930;GO:0034237
8761e17acdbf344c712f3f01909ac847,35,L,3.3664804636112766,PneGasmat,Positive,F5H4B4|F227A_HUMAN Protein FAM227A,NA
764eeffb429e113fb5c640bb06c7648d,35,L,3.46824051455698,PneGasmat,Positive,Q9W6I0|UQCC1_XENLA Ubiquinol-cytochrome-c reductase complex assembly factor 1,GO:0061671;GO:0070131;GO:0043022;GO:0000329;GO:0017062;GO:0003729;GO:0033108;GO:0032592;GO:0005761
34138069e7b4922655c299b7edae304b,32,K,3.6753135669907113,PneGasmat,Positive,"F4IZC4|BASS4_ARATH Probable sodium/metabolite cotransporter BASS4, chloroplastic",GO:0016021
3f3d2924572656bef4d81fd39854365a,26,J,2.915826154338082,PneGasmat,Positive,A0MSJ1|CRA1B_DANRE Collagen alpha-1(XXVII) chain B,GO:0005201;GO:0005581;GO:0001501;GO:0033334;GO:0033339;GO:0005737;GO:0004867;GO:0031101;GO:0031012;GO:0005615;GO:0060173;GO:0030278;GO:0007412;GO:1902284;GO:0071711;GO:0031290;GO:0048675;GO:0010951
09d0370be7a41241c2daea363dad81bc,32,K,3.9680116301198884,PneGasmat,Positive,Q6PFM1|S20AB_DANRE Sodium-dependent phosphate transporter 1-B,GO:0005315;GO:0006817;GO:0005886;GO:0016021;GO:0031214;GO:0055085;GO:0005436;GO:0006814;GO:0038023;GO:0043123;GO:0016032;GO:0006796
57400734dbedb300802940e068bcc16f,35,L,3.512418737340378,PneGasmat,Positive,Q9Y6J8|STYL1_HUMAN Serine/threonine/tyrosine-interacting-like protein 1,GO:0008138;GO:0006470
7493dc3f12991a6de791f1ad68d9aae9,26,J,2.043746112608611,PneGasmat,Positive,Q9H6E4|CC134_HUMAN Coiled-coil domain-containing protein 134,GO:0016021
d4acada98606a685209570b87613efe3,35,L,2.36046085270771,PneGasmat,Positive,Q6DGF5|ZDH12_RAT Probable palmitoyltransferase ZDHHC12,GO:0019706;GO:0018345;GO:0005783;GO:0005794;GO:0016021;GO:0018231;GO:0070569;GO:0006612
d4acada98606a685209570b87613efe3,26,J,2.4888093925357793,PneGasmat,Positive,Q6DGF5|ZDH12_RAT Probable palmitoyltransferase ZDHHC12,GO:0019706;GO:0018345;GO:0005783;GO:0005794;GO:0016021;GO:0018231;GO:0070569;GO:0006612
54506880b8aca77ca3e3442d8cdd54bb,35,L,2.731692120942328,PneGasmat,Positive,Q80TN7|NAV3_MOUSE Neuron navigator 3,NA
e8e9caae4fe6d622876fb64d95d29b66,26,J,4.692702064304411,PneGasmat,Positive,Q5BIX7|SPDLA_XENLA Protein Spindly-A {ECO:0000255|HAMAP-Rule:MF_03041},NA
11e9899925c0a8d57ef27681b2c0f6f4,35,L,2.1012853868343364,PneGasmat,Positive,A1A5Z0|G6PC3_DANRE Glucose-6-phosphatase 3,GO:0004346;GO:0006094;GO:0005789;GO:0005783;GO:0016311;GO:0061959;GO:0016021
bcef99c5961dbbadb80e153c8e9279db,26,J,2.5676496282270564,PneGasmat,Positive,Q54PR9|CF60_DICDI Counting factor 60,NA
b4592b000881d4f0f52f96401644b77d,26,J,2.4940467797799313,PneGasmat,Positive,Q80Z25|OFD1_MOUSE Oral-facial-digital syndrome 1 protein homolog,NA
4988cd8966999de030e2a434a124034c,35,L,18.33323007598619,PneGasmat,Positive,Q6P4F7|RHGBA_HUMAN Rho GTPase-activating protein 11A,GO:0007165;GO:0030141;GO:0005096;GO:0043547;GO:0005829;GO:0051056
67b5f5921f8de269a7e884569baf70c4,26,J,3.8802420838142884,PneGasmat,Positive,"Q499R4|YRDC_RAT YrdC domain-containing protein, mitochondrial",GO:0003725;GO:0006450;GO:0005737;GO:0030217;GO:0000049;GO:0016779
5acd8ad98adc447c2451bc874a9160c9,26,J,2.7760443312360015,PneGasmat,Positive,Q8K0S9|SNPC1_MOUSE snRNA-activating protein complex subunit 1,NA
2ad9e04b1e4f2ef49904fb08ece00587,26,J,2.1248569701699553,PneGasmat,Positive,O13024|INCEA_XENLA Inner centromere protein A,NA
1e7a5aa9f0808790fb0bc9a9766b42a1,35,L,3.72407213046676,PneGasmat,Positive,A7E3D8|LCA5L_BOVIN Lebercilin-like protein,NA
8600d84d231442706497db951c0a5f1d,32,K,2.2458000387154384,PneGasmat,Positive,Q6DHJ1|TYW3_DANRE tRNA wybutosine-synthesizing protein 3 homolog,GO:0031591;GO:0008175;GO:0016021;GO:0030488
ade5d1ce7879cd78d5224f12b6232d37,35,L,3.7486055548150317,PneGasmat,Positive,A1YF12|ZNF16_GORGO Zinc finger protein 16,GO:0003676
650e6d1ac1aced8dd7b7c57a440c86f8,35,L,2.104891604034527,PneGasmat,Positive,Q969J3|BORC5_HUMAN BLOC-1-related complex subunit 5 {ECO:0000305},GO:0032418
5d3281db2488f386e309c3c0c272f35e,9,H,2.5508281330392224,PneGasmat,Positive,D3Z8N4|KLH20_RAT Kelch-like protein 20,NA
ef884c8cbdb4e254adc00d505ca37536,9,H,3.0583911952961316,PneGasmat,Positive,Q96AY4|TTC28_HUMAN Tetratricopeptide repeat protein 28,GO:0030496;GO:0019900;GO:0007346;GO:0005871;GO:0042802;GO:0005548;GO:0015914;GO:0004672;GO:0006468;GO:0005524;GO:0003777;GO:0003677
0720eade3b1ca1d5ab0459ba58f3c916,35,L,3.5375871269455104,PneGasmat,Positive,O95772|MENTO_HUMAN MLN64 N-terminal domain homolog,GO:0008289
3a4b798f428d741a04fd222eb064e99e,9,H,3.757021279175742,PneGasmat,Positive,Q5FVF4|TM7S3_RAT Transmembrane 7 superfamily member 3,GO:0016021
3a4b798f428d741a04fd222eb064e99e,35,L,2.353107303454271,PneGasmat,Positive,Q5FVF4|TM7S3_RAT Transmembrane 7 superfamily member 3,GO:0016021
9df46361a4bbd7769c5d3b996f03e7ca,N37,E,2.1442286951432057,PneGasmat,Positive,A4IT60|KYNB_GEOTN Kynurenine formamidase {ECO:0000255|HAMAP-Rule:MF_01969},GO:0004061;GO:0019441
9df46361a4bbd7769c5d3b996f03e7ca,35,L,5.341737444998473,PneGasmat,Positive,A4IT60|KYNB_GEOTN Kynurenine formamidase {ECO:0000255|HAMAP-Rule:MF_01969},GO:0004061;GO:0019441
e0b58fe4d5bb4975a703ca29c1ab098d,26,J,3.264468356736333,PneGasmat,Positive,Q9JI70|MKKS_MOUSE McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin,NA
64dea4dda42baf3a5d0dfe177f24feb9,35,L,5.629786709055051,PneGasmat,Positive,"P12394|CP17A_CHICK Steroid 17-alpha-hydroxylase/17,20 lyase",NA
bb9b5b16bd2f2c70a417dc2bd5c18394,35,L,3.7855108577225653,PneGasmat,Positive,Q2YDW2|MSTO1_MOUSE Protein misato homolog 1,NA
efbcbd04c269a03b14422cfe0c0afc98,26,J,2.6773393331374917,PneGasmat,Positive,Q9H0H5|RGAP1_HUMAN Rac GTPase-activating protein 1,GO:0035556
aef308a49a2e1163f0ec532fb045eb70,26,J,2.9153767448903336,PneGasmat,Positive,Q53TQ3|IN80D_HUMAN INO80 complex subunit D,NA
baf58220c0eb1b1031a177a08656bfe4,35,L,13.42042167354197,PneGasmat,Positive,Q54J48|PDX2_DICDI Probable pyridoxal 5'-phosphate synthase subunit pdx2,GO:0042823;GO:0004359
f22716daedadc4a3b1d21cf05492c727,26,J,2.5580452266837885,PneGasmat,Positive,Q14684|RRP1B_HUMAN Ribosomal RNA processing protein 1 homolog B,GO:0016012;GO:0006364;GO:0030688
ee946e3b9d39445c3509e0f576fb9cad,26,J,3.5525705796534264,PneGasmat,Positive,Q01484|ANK2_HUMAN Ankyrin-2,NA
62ac1d35145a57c3593ffd19a16338e3,32,K,2.1599366147960524,PneGasmat,Positive,A4IHW3|S35A4_XENTR Probable UDP-sugar transporter protein SLC35A4,GO:0015165;GO:0090481;GO:0000139;GO:0008643;GO:0016021
126e3423a1cff1fbae852d5e73b0e3c9,32,K,2.102389295296958,PneGasmat,Positive,Q8R507|FKTN_MOUSE Fukutin,GO:0046329;GO:0005801;GO:0046983;GO:0035269;GO:0030173;GO:0005261;GO:0016740;GO:0005783;GO:0008285;GO:0005634;GO:0005615;GO:0043486;GO:0060049;GO:0007399;GO:0007517;GO:0015672;GO:0016477;GO:0098655;GO:0006355;GO:0030154
f15941f2e965ab8bb61d0175f1cf6a8e,26,J,2.138599886031561,PneGasmat,Positive,Q7SYJ9|SPAG7_DANRE Sperm-associated antigen 7 homolog,GO:0003676;GO:0016021
22436946df70898bd00f44d69d61dcff,35,L,2.510079548706679,PneGasmat,Positive,P57081|WDR4_HUMAN tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 {ECO:0000255|HAMAP-Rule:MF_03056},GO:0036265;GO:0005634;GO:0008168;GO:0030488;GO:0043527;GO:0140101;GO:0005829;GO:0070013;GO:0016021
5e0a669f1e82c559a29d0ce79af5459f,9,H,2.027816682269647,PneGasmat,Positive,Q99PM1|TOX4_RAT TOX high mobility group box family member 4,NA
0f193cf829352ed75741dea2bc5cae9c,9,H,2.293581571877687,PneGasmat,Positive,Q9VGU5|TTC14_DROME Tetratricopeptide repeat protein 14 homolog,GO:0003676
1d82096e0d57407e06df7233c14df46a,35,L,2.6516309458043885,PneGasmat,Positive,Q9C086|IN80B_HUMAN INO80 complex subunit B,GO:0031011;GO:0006338;GO:0005515;GO:0046872;GO:0006310;GO:0006281;GO:0016579;GO:0005730;GO:0005654;GO:0016021
dd3e47d67666424e9758c14f3c04f461,26,J,3.4508347793716974,PneGasmat,Positive,Q15398|DLGP5_HUMAN Disks large-associated protein 5,GO:0023052
20fee9ab19b5e4862524ff5efd3e7f2f,35,L,2.461840720872127,PneGasmat,Positive,Q2TB18|ASTE1_HUMAN Protein asteroid homolog 1,NA
7665391d20a6f2d4efbeb6c99d987fcb,35,L,4.936181601581186,PneGasmat,Positive,Q5SWK7|RN145_MOUSE RING finger protein 145,GO:0016874;GO:0016021;GO:0036503;GO:0008270;GO:0005783;GO:0016567;GO:0061630
791f116e66429a27f8e070d0db7b4fd8,35,L,5.605832766959869,PneGasmat,Positive,P58557|YBEY_HUMAN Putative ribonuclease,GO:0004222;GO:0006364;GO:0006508
62b3a1e4b0f1ed5afd775cb40e9f56a2,N37,E,2.9794019812065615,PneGasmat,Positive,Q95J75|MFTC_MACFA Mitochondrial folate transporter/carrier,GO:0006839;GO:0031966;GO:0005347;GO:0015867;GO:0016021;GO:0015230;GO:0008517;GO:0055085;GO:0015884
1e89dfa3928800b89203fc2c8f3cbeb5,26,J,2.989915160093215,PneGasmat,Positive,Q9H867|MT21D_HUMAN Protein-lysine methyltransferase METTL21D,GO:0018023;GO:0051117;GO:0005829;GO:0032780;GO:0016279;GO:0032991
07c354d6bb64c256c19a6979991af569,35,L,2.0974248057475147,PneGasmat,Positive,A5PLH4|TM2D1_DANRE TM2 domain-containing protein 1,GO:0001540;GO:0097190;GO:0005654;GO:0004930;GO:0007186;GO:0016021;GO:0008061;GO:0031226;GO:0022857;GO:0055085;GO:0005576;GO:0034719
11eb6144aa6654e3ddb898480d2ea99e,26,J,17.019369197895024,PneGasmat,Positive,Q5R2J4|APCD1_PELSI Protein APCDD1,GO:0017147;GO:0030178;GO:0005886
66f0a91c0a8760efc20d95b51794ab73,32,K,3.423730432246161,PneGasmat,Positive,Q8WPD0|LECG_PATPE Alpha-N-acetylgalactosamine-specific lectin {ECO:0000303|PubMed:11886841},NA
0899bb5ad56dfbf208836f25f63f8501,9,H,2.6127157995230155,PneGasmat,Positive,"Q0IH72|EXOG_XENLA Nuclease EXOG, mitochondrial",GO:0008409;GO:0090305;GO:0005743;GO:0004519;GO:0030262;GO:0046872;GO:0032991;GO:0003676;GO:0006308;GO:0004536;GO:0005634;GO:0004540;GO:0016021;GO:0016070
67519c3b6762f8131915413649c5feb1,35,L,2.440977280303998,PneGasmat,Positive,Q8N6Q8|MET25_HUMAN Methyltransferase-like protein 25,NA
3c632798175cee9258aac54f7f5b399a,35,L,2.8395523998585706,PneGasmat,Positive,"Q9CQL5|RM18_MOUSE 39S ribosomal protein L18, mitochondrial",GO:0003735;GO:0006412;GO:0005840
9f88310825a548eb30d817bf6dd5f8ef,26,J,2.8422520542863077,PneGasmat,Positive,Q33BP8|FOXN3_PIG Forkhead box protein N3,GO:0043565;GO:0005634;GO:0006355;GO:0003700;GO:0005789;GO:0003924;GO:0005525;GO:0016021;GO:0006888
b79ab73fabc89c7f27eedf54787e57e7,26,J,4.054721838544263,PneGasmat,Positive,A6QM04|ZWILC_BOVIN Protein zwilch homolog,GO:1990423;GO:0007093
8213a3f0481509c0ef246ec12d1126f9,26,J,2.1217123349992444,PneGasmat,Positive,Q7Z6V5|ADAT2_HUMAN tRNA-specific adenosine deaminase 2,GO:0008251;GO:0002100;GO:0052718;GO:0008270;GO:0000815;GO:0005771;GO:0005634;GO:0070013;GO:0005515;GO:0016021;GO:0045324;GO:0032509;GO:0015031
e960499e018b90a2e7c82818fbcb91fe,35,L,2.3364841778937318,PneGasmat,Positive,Q8BGA7|CG026_MOUSE Uncharacterized protein C7orf26 homolog,NA
abe1cb64c821a46156a30c8e5f73a3a9,N37,E,2.168849700721091,PneGasmat,Positive,Q9NPB8|GPCP1_HUMAN Glycerophosphocholine phosphodiesterase GPCPD1,GO:0046475;GO:0008081
abe1cb64c821a46156a30c8e5f73a3a9,32,K,3.4684888243554872,PneGasmat,Positive,Q9NPB8|GPCP1_HUMAN Glycerophosphocholine phosphodiesterase GPCPD1,GO:0046475;GO:0008081
1d3c5740b41143b3b664ffa453f8e576,35,L,3.945096841997132,PneGasmat,Positive,Q9BSH4|TACO1_HUMAN Translational activator of cytochrome c oxidase 1,NA
2a1b12c980cf9f9f58dc177a0f593cfc,35,L,11.830305617143619,PneGasmat,Positive,A3KNS9|ARAID_DANRE All-trans retinoic acid-induced differentiation factor,GO:0005765;GO:0016021
4ff9f0c23861e40dab59b9375f1d98d2,26,J,3.4424843001442422,PneGasmat,Positive,Q61818|RAI1_MOUSE Retinoic acid-induced protein 1,GO:0046872
3a3ac9676ecb6f2d5af186aa4e0a3b57,35,L,2.006391202404367,PneGasmat,Positive,O94655|YPT7_SCHPO GTP-binding protein ypt7,NA
5e9d480a3cc2274eef76c62b024c3f06,26,J,4.460160283406501,PneGasmat,Positive,Q6TXF1|ARRD3_RAT Arrestin domain-containing protein 3,NA
3b3843fd5165237036ee32fc0f9f7aef,35,L,2.5857308026231105,PneGasmat,Positive,Q8N8Q1|C56D1_HUMAN Cytochrome b561 domain-containing protein 1,GO:0055114;GO:0016021;GO:0020037;GO:0016491;GO:0046872
8e30939ef7bbe89b14727c7e9a3f92d3,35,L,2.3609216671230717,PneGasmat,Positive,Q08BL7|GLCTK_DANRE Glycerate kinase,GO:0008887;GO:0016310;GO:0005737;GO:0016021;GO:0016618;GO:0006464;GO:0005524;GO:0055114
8cb01e6278e250e254452ed42f01f1b8,35,L,3.8398272557297166,PneGasmat,Positive,Q9XGA1|KPRS4_SPIOL Ribose-phosphate pyrophosphokinase 4,GO:0004749;GO:0009116;GO:0000287;GO:0009165
534a06943c1db8997b1e776806fce34f,32,K,6.2854016879240096,PneGasmat,Positive,A4IJ15|CFA97_XENTR Cilia- and flagella-associated protein 97 {ECO:0000250|UniProtKB:Q9P2B7},GO:0031514
707a341858d6b660a07a7c2c1897c57f,9,H,2.9020998500761195,PneGasmat,Positive,"Q92113|CP17A_SQUAC Steroid 17-alpha-hydroxylase/17,20 lyase",NA
6e7419b964c6883cdf926ceff3ca3c35,35,L,4.113626241398367,PneGasmat,Positive,A7SG73|NADC_NEMVE Nicotinate-nucleotide pyrophosphorylase [carboxylating],GO:0004514;GO:0009435;GO:0005737;GO:0005694;GO:0005634;GO:0016889;GO:0003677;GO:0005524;GO:0006568;GO:0034213;GO:0000737
c91eb1d49093e0da75d42da68ff3b99f,35,L,3.3638837796735857,PneGasmat,Positive,P32609|PEP7_YEAST Vacuolar segregation protein PEP7,NA
e339b82f65ddc8bb0191210193126fc8,35,L,4.296883807507061,PneGasmat,Positive,Q55E31|RB32B_DICDI Ras-related protein Rab-32B,GO:0003924;GO:0032482;GO:0012505;GO:0005525;GO:0019005;GO:0006886;GO:0005739;GO:0003677;GO:0031146;GO:0005509
05e0c1ab018eba51f16b0a03736595c9,35,L,2.7842979610754295,PneGasmat,Positive,Q9CR08|RPP29_MOUSE Ribonuclease P protein subunit p29,GO:0030677;GO:0004526;GO:0001682;GO:0005730;GO:0090501;GO:0003723
4b4091766fada8d69e8e56929d818947,26,J,2.895666034441294,PneGasmat,Positive,Q68DK7|MSL1_HUMAN Male-specific lethal 1 homolog,NA
fc4bf2624f90ce6a47ecddec5ad748fd,35,L,4.9571135846316015,PneGasmat,Positive,Q8TCF1|ZFAN1_HUMAN AN1-type zinc finger protein 1,GO:0008270;GO:0005680
f05cda00b794a71c00e78805780cca70,35,L,8.336687098840702,PneGasmat,Positive,Q9BT88|SYT11_HUMAN Synaptotagmin-11,NA
8c2f46cc65e2b8ef7acae9d89dafdde6,35,L,6.519555813850341,PneGasmat,Positive,P24392|PEX2_RAT Peroxisome biogenesis factor 2,NA
790336ac6368b06daba4c044b11c7a56,9,H,5.957829327369994,PneGasmat,Positive,Q9WU25|ADA1A_CAVPO Alpha-1A adrenergic receptor,NA
790336ac6368b06daba4c044b11c7a56,26,J,5.966293651156246,PneGasmat,Positive,Q9WU25|ADA1A_CAVPO Alpha-1A adrenergic receptor,NA
958cdc4fdde7c23a909c31bf8be4457a,35,L,3.5565228238537885,PneGasmat,Positive,Q8CGB3|UACA_MOUSE Uveal autoantigen with coiled-coil domains and ankyrin repeats,NA
95107b4716cc02c9b33ff7c64b0510ae,35,L,2.2903842551871367,PneGasmat,Positive,Q19189|PEX12_CAEEL Putative peroxisome assembly protein 12,GO:0008022;GO:0072662;GO:0005779;GO:0008270;GO:0043574;GO:0072594;GO:0006605;GO:0004842;GO:0018024;GO:1990429;GO:0005694;GO:0005634;GO:0006513;GO:0017038;GO:0065002;GO:0034968;GO:0048598;GO:0006635
5d6450bdab898ca18759aee1b086c357,35,L,4.696958422515788,PneGasmat,Positive,B1AUE5|PEX10_MOUSE Peroxisome biogenesis factor 10,NA
0bb12fbb034138057842ddf20338579e,35,L,4.730943880013212,PneGasmat,Positive,Q9DCJ9|NPL_MOUSE N-acetylneuraminate lyase,GO:0008747;GO:0005737
9d05ec28cd8e440684e9be753c5d1477,35,L,3.563220125385289,PneGasmat,Positive,"Q5EA01|B4GA1_BOVIN Beta-1,4-glucuronyltransferase 1 {ECO:0000250|UniProtKB:O43505}",GO:0015020;GO:0006486;GO:0005794;GO:0005337;GO:0016021;GO:0097502;GO:0048747;GO:1901642;GO:0007165
533200c8107b8cc24288619d8ed5d01b,35,L,6.813463463838063,PneGasmat,Positive,Q8VHQ9|ACO11_MOUSE Acyl-coenzyme A thioesterase 11,GO:0016790
c61e7f1cccfe5a21b58d89baa56056c3,35,L,3.8071099815063714,PneGasmat,Positive,B7ZTR0|RSG1_XENTR REM2- and Rab-like small GTPase 1,GO:0003924;GO:0005525
1081a7112e549345605ef9d9574a745f,9,H,2.0247035496753574,PneGasmat,Positive,Q6P9U1|NUD22_RAT Nucleoside diphosphate-linked moiety X motif 22,GO:0016787
6b345eb8afb40aaa928b57c5840089a2,26,J,3.276096467891902,PneGasmat,Positive,Q5EBP3|ARMC5_MOUSE Armadillo repeat-containing protein 5,NA
c8e7b867975db087731be2cc333ca09d,26,J,2.5488483636274517,PneGasmat,Positive,P53568|CEBPG_MOUSE CCAAT/enhancer-binding protein gamma,NA
ad67d8fb9e5f25b3999f8e086f80bd57,35,L,14.9512154922411,PneGasmat,Positive,A7E2S9|A30BL_HUMAN Putative ankyrin repeat domain-containing protein 30B-like,NA
fc7123f5d4b208a5fbdc066a3096bd7c,35,L,2.5735019731264908,PneGasmat,Positive,Q9NS73|MBIP1_HUMAN MAP3K12-binding inhibitory protein 1,GO:0000166;GO:0044237;GO:0003824
26a4454768d0117e9d58b9cc50a116b8,35,L,2.0815296012307454,PneGasmat,Positive,Q9NUP1|BL1S4_HUMAN Biogenesis of lysosome-related organelles complex 1 subunit 4,NA
0575c9438b92ce9702a9d9c3465efc0b,26,J,2.611766061789125,PneGasmat,Positive,"C5G6D7|CABC2_BACT4 Chondroitin sulfate ABC exolyase {ECO:0000303|PubMed:18512954, ECO:0000312|EMBL:ABV21364.1}",NA
51020638e5f68330416e7077b03a1ac1,26,J,3.3182593731941665,PneGasmat,Positive,Q6DG99|KCTD6_DANRE BTB/POZ domain-containing protein KCTD6,GO:0051260;GO:0005623;GO:0005886;GO:0005737;GO:0016021;GO:0090461;GO:0060081;GO:0030007;GO:0032411
085493a41da2591bcb9490cede8ddf75,26,J,2.356569368373379,PneGasmat,Positive,Q1LWL8|MCL1B_DANRE Protein L-Myc-1b,GO:0046983;GO:0042025;GO:0006355;GO:0003700;GO:0003677;GO:0005634
6aab9381ebcf567bb25042723ed03e67,26,J,2.6593066414336004,PneGasmat,Positive,Q5SW96|ARH_HUMAN Low density lipoprotein receptor adapter protein 1 {ECO:0000305},NA
0e0928f9a8b3a7ad25a01865b8e71c2c,26,J,2.349372168290361,PneGasmat,Positive,A5D7E9|NF2L1_BOVIN Nuclear factor erythroid 2-related factor 1,NA
c4027f0a67e7ea92ef11156fbf57c030,35,L,2.192318592247524,PneGasmat,Positive,Q7T3A4|RAB13_DANRE Ras-related protein Rab-13,GO:0003924;GO:0007107;GO:0000131;GO:0005525;GO:0031321;GO:0043332;GO:0030658;GO:0006893;GO:0006906;GO:0005935;GO:0006914;GO:0005741;GO:0006887;GO:0005768;GO:0005783;GO:0005886;GO:0005515;GO:0032482;GO:0072659;GO:0017157;GO:0048278;GO:0015031;GO:0035592;GO:0002790;GO:0046907
6c4b2241fd02ee956a62c718e77e8e22,26,J,2.262507346571687,PneGasmat,Positive,Q6UWZ7|F175A_HUMAN BRCA1-A complex subunit Abraxas,NA
d6b8f7566762b523e0b5ea6fb3b2c566,26,J,3.094844706436253,PneGasmat,Positive,O43581|SYT7_HUMAN Synaptotagmin-7 {ECO:0000305},GO:0005544;GO:0006887;GO:0099503;GO:0030054;GO:0098793;GO:0016020;GO:0001786;GO:0030133;GO:0000149;GO:0014059;GO:0030276;GO:0017158;GO:0005509;GO:0030424;GO:0071277;GO:1990742;GO:0097449;GO:0010646;GO:0071944;GO:0023051;GO:0099643;GO:0098978;GO:0043025;GO:0007268;GO:0030425;GO:0048471;GO:0032253;GO:0005794;GO:0006836;GO:0099191;GO:0014049;GO:0033604;GO:1903306;GO:1903861;GO:0001505;GO:0051589;GO:1903307;GO:0031338;GO:0098693;GO:0099518;GO:0007613;GO:0050709;GO:0030100;GO:0050768;GO:0016482;GO:0006906
bfea75e5b6f798e0aae2dbec1683f929,26,J,3.603985838744989,PneGasmat,Positive,Q9VNL4|GRCR1_DROME Glutaredoxin domain-containing cysteine-rich protein CG31559,NA
bfea75e5b6f798e0aae2dbec1683f929,32,K,4.117026795609014,PneGasmat,Positive,Q9VNL4|GRCR1_DROME Glutaredoxin domain-containing cysteine-rich protein CG31559,NA
bfea75e5b6f798e0aae2dbec1683f929,35,L,3.244449913777439,PneGasmat,Positive,Q9VNL4|GRCR1_DROME Glutaredoxin domain-containing cysteine-rich protein CG31559,NA
967251befb04d2200517c8f7112dfd8c,32,K,3.6302144648624157,PneGasmat,Positive,B3EWZ6|MLRP2_ACRMI MAM and LDL-receptor class A domain-containing protein 2,GO:0046872;GO:0016021
f0d17340de9b376bf39e0a2f1d1bb095,35,L,2.3020261414628345,PneGasmat,Positive,Q38931|FKB62_ARATH Peptidyl-prolyl cis-trans isomerase FKBP62,NA
5a46a212a337101488278595fae40e66,26,J,2.1118118362175196,PneGasmat,Positive,Q5TYP4|CA112_DANRE Uncharacterized protein C1orf112 homolog,NA
